id,date,text,name,report,summarize
103683,2025-04-15 04:41:46+00:00,"기업명: 에코프로머티(시가총액: 3조 8,077억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 :  에코프로/대한민국
보유목적 : 경영권 영향

보고전 : 45.45%
보고후 : 46.12%
보고사유 : 장내 매도, 신규 선임 및 발행주식증가로 인한 변동

* 강동현
2025-04-04/장내매수(+)/보통주/ 300주/-

* 김관후
2025-03-24/신규보고(+)/기타/ 6,600주/주식매수선택권

* 이연수
2025-03-27/신규보고(+)/보통주/ 560,000주/-

* 이해은
2025-03-26/신규보고(+)/보통주/ 880주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415000185
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/450080
회사정보: https://finance.naver.com/item/main.nhn?code=450080",에코프로머티,주식등의대량보유상황보고서(일반),"KSS해운은 2025년 4월 17일 오후 2시에 기업설명회를 개최할 예정이며, 이 자리에서 회사의 경영실적과 전략에 대한 투자자들의 이해를 증진하기 위한 발표와 Q&A가 진행될 예정이다. 보고서와 관련된 자세한 정보는 제공된 공시 링크를 통해 확인할 수 있다."
103682,2025-04-15 01:52:23+00:00,"기업명: 이지케어텍(시가총액: 1,158억)
보고서명: 단일판매ㆍ공급계약체결

계약상대 : Saudi Korean Health Informatics Company 
계약내용 : SERVICES AGREEMENT 
공급지역 : 사우디아라비아 
계약금액 : 74억

계약시작 : 2025-04-21
계약종료 : 2028-04-20
계약기간 : 3년 
매출대비 : 10.8%

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415900196
최근계약 : https://www.awakeplus.co.kr/board/contract/099750
회사정보: https://finance.naver.com/item/main.nhn?code=099750",이지케어텍,단일판매ㆍ공급계약체결,"가비아의 주식등의 대량 보유 상황 보고서에 따르면, 미리 캐피탈매니지먼트가 일반 투자 목적을 위해 가비아의 주식을 매수하였으며, 보유 비율이 12.44%에서 14.10%로 증가하였습니다. 보고서에는 최근 며칠간의 장내 매수 내역과 함께 투자 동기가 기록되어 있습니다."
103681,2025-04-15 01:29:07+00:00,"기업명: 유유제약(시가총액: 773억)
보고서명: 기타경영사항(자율공시)

제목 : 자기사채(제 31회차 전환사채) 소각 결정

* 주요 내용 
당사는 2025년 04월 15일 이사회결의를 통해 다음과 같이 자기사채(제31회차 전환사채)의 소각을 결정하였습니다. 
 
1. 소각 대상 사채의 명칭 : 주식회사 유유제약 제31회차 무기명식 이권부 무보증 사모 전환사채 
 
2. 소각 전환사채의 권면총액 : 금 칩십삼억오천만원(\7,350,000,000) 
 
3. 사채 소각의 목적: 만기 전 사채취득에 따른 사채 소각 
 
4. 사채 소각(예정)일: 2025년 05월 23일

* 기타 사항 : 
- 상기2.주요내용의 ""4.사채소각(예정)일""은 관계기관의 일정에 따라 변경될 수 있습니다.  - 상기3.결정(확인)일자는 이사회결의일입니다.  - 당사는 2025년 5월 22일 당사가 발행한 제 31회차 전환사채 7,350백만원을 매도청구권(Call-Option)행사에 따라 만기전 취득할 예정입니다.  - 금번 소각 후 제 31회차 전환사채의 미전환 잔액은 17,150백만원입니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415800179
회사정보: https://finance.naver.com/item/main.nhn?code=000220",유유제약,기타경영사항(자율공시),"HD현대마린엔진이 QIDONG XIANGYU SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.와 약 358억 원 규모의 선박엔진 공급 계약을 체결했습니다. 이 계약은 2025년 4월 14일부터 2027년 10월 1일까지 2년 5개월 동안 유효하며, 회사의 매출 대비 11.3%에 해당합니다."
103680,2025-04-15 01:00:37+00:00,"기업명: HLB이노베이션(시가총액: 2,958억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 에이치엘비㈜/대한민국
보유목적 : 경영권 영향

보고전 : 36.93%
보고후 : 36.97%
보고사유 : 특별관계자 장내매수

* 진양곤
2025-04-10/장내매수(+)/보통주/ 50,000주/-
2025-04-14/장내매수(+)/보통주/ 20,000주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415000076
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/024850
회사정보: https://finance.naver.com/item/main.nhn?code=024850",HLB이노베이션,주식등의대량보유상황보고서(일반),"브릿지바이오테라퓨틱스는 특발성 폐섬유증 치료제 BBT-877의 2상 임상시험 결과를 발표하였으며, 결과에 따르면 BBT-877군과 위약군 간의 유효성 차이가 통계적으로 유의하지 않아 유효성이 입증되지 않았습니다. 본 임상시험은 5개국에서 진행되었으며, 향후 이 결과는 회사의 보도자료 및 투자 관련 자료로 활용될 예정입니다."
103678,2025-04-15 00:36:02+00:00,"기업명: 브릿지바이오(시가총액: 3,276억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-15
개최시각 : 11:0014:00

*IR 목적
개발과제 BBT-877 Topline data Q&A

*IR 내용
특발성 폐섬유증 치료제 BBT-877 2상 임상시험 Top-line 결과 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415900107
회사정보: https://finance.naver.com/item/main.nhn?code=288330",브릿지바이오,기업설명회(IR)개최,"중앙첨단소재는 보통주 2,759,300주를 3,624원에 발행하기로 결정하며, 유상증자 비율은 3%입니다. 주요 투자자로는 아베니어파트너스, 선대인, 김태현이 포함되고, 발표일자는 2025년 4월 14일, 납입일자는 5월 15일, 상장일자는 6월 4일입니다."
103677,2025-04-15 00:20:12+00:00,"기업명: 스틱인베스트먼트(시가총액: 4,297억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 미리 캐피탈매니지먼트 엘엘씨/미국
보유목적 : 일반투자

보고전 : 10.24%
보고후 : 11.54%
보고사유 : 일반투자목적으로 장내에서 발행회사 주식 매수

* Miri CapitalManagement LLC
2025-04-07/장내매수(+)/보통주/ 29,400주/주)
2025-04-08/장내매수(+)/보통주/ 73,400주/주)
2025-04-09/장내매수(+)/보통주/ 47,250주/주)
2025-04-10/장내매수(+)/보통주/ 66,500주/보고의무 발생/ 주)
2025-04-11/장내매수(+)/보통주/ 77,500주/주)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415000041
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/026890
회사정보: https://finance.naver.com/item/main.nhn?code=026890",스틱인베스트먼트,주식등의대량보유상황보고서(약식),"현대바이오는 COVID-19 치료제 CP-COV03의 3상 임상시험계획이 식품의약품안전처에 의해 반려되었음을 발표했습니다. 임상시험 약물의 최종 허가 확률은 약 10%로 낮으며, 예상치 못한 결과에 따라 상업화 계획이 변경될 수 있는 점에 유의해야 한다고 경고했습니다. 향후 반려 사유를 검토하여 대응 계획을 수립할 예정입니다."
103676,2025-04-15 00:18:48+00:00,"기업명: KSS해운(시가총액: 2,055억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-17
개최시각 : 14:00

*IR 목적
회사 경영실적 및 전략에 대한 투자자 이해 증진

*IR 내용
실적 발표 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415800106
회사정보: https://finance.naver.com/item/main.nhn?code=044450",KSS해운,기업설명회(IR)개최(안내공시),"크라우드웍스는 2025년 4월 28일에 신주인수권 행사로 369,978주를 발행할 예정이며, 이는 시가총액의 4.14%에 해당합니다. 이번 행사에서 주가는 15,680원으로 설정되며, 전환가는 9,460원입니다."
103675,2025-04-15 00:07:53+00:00,"기업명: 가비아(시가총액: 2,748억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 미리 캐피탈매니지먼트 엘엘씨/미국
보유목적 : 일반투자

보고전 : 12.44%
보고후 : 14.10%
보고사유 : 일반투자목적으로 장내에서 발행회사 주식 매수

* Miri CapitalManagement LLC
2025-04-07/장내매수(+)/보통주/ 11,250주/주)
2025-04-08/장내매수(+)/보통주/ 7,850주/주)
2025-04-09/장내매수(+)/보통주/ 16,650주/보고의무발생/ 주)
2025-04-10/장내매수(+)/보통주/ 6,000주/주)
2025-04-11/장내매수(+)/보통주/ 70,571주/주)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415000029
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/079940
회사정보: https://finance.naver.com/item/main.nhn?code=079940",가비아,주식등의대량보유상황보고서(약식),"에스피소프트의 김일신 대표가 보유한 주식이 8.26%에서 6.97%로 감소했으며, 이는 1% 이상의 변동에 따른 보고로 볼 수 있다. 최근 3일 동안 김일신 대표는 장내에서 총 77,573주를 매도하였다. 보유 목적은 단순투자로 명시되었다."
103674,2025-04-14 23:44:50+00:00,"기업명: HD현대마린엔진(시가총액: 1조 1,499억)
보고서명: 단일판매ㆍ공급계약체결

계약상대 : QIDONG XIANGYU SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD. 
계약내용 : ( 기타 판매ㆍ공급계약 ) 선박엔진 공급계약 
공급지역 : 중국 
계약금액 : 358억

계약시작 : 2025-04-14
계약종료 : 2027-10-01
계약기간 : 2년 5개월
매출대비 : 11.3%

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250415800061
최근계약 : https://www.awakeplus.co.kr/board/contract/071970
회사정보: https://finance.naver.com/item/main.nhn?code=071970",HD현대마린엔진,단일판매ㆍ공급계약체결,"상지건설이 티디엠투자조합1호에 의해 주식 대량 보유 상황을 보고하며, 보유 목적은 단순 투자인 것으로 나타났다. 보고 전 보유율은 0%였으나, 보고 후 20.07%로 증가하였으며, 이는 신규 보고에 따른 것이다. 또한, 전환사채권을 통해 각각 700,000주 및 300,000주를 인수하는 내용이 포함되었다."
103672,2025-04-14 09:10:05+00:00,"기업명: 브릿지바이오테라퓨틱스(시가총액: 4,674억)
보고서명: 투자판단 관련 주요경영사항(임상시험 결과)

제목 : 특발성 폐섬유증 치료제 BBT-877 2상 임상시험 Top-line 결과 발표

* 임상명칭 : 특발성 폐섬유증(IPF) 환자를 대상으로 단독요법 또는 추가요법으로서 BBT-877의 유효성, 안전성 및 내약성을 평가하기 위한 제2상, 무작위배정, 이중눈가림, 위약대조, 24주 임상시험
* 대상질환 : 특발성 폐섬유증 (idiopathic pulmonary fibrosis, IPF)
* 임상단계 : 임상 2상 (Phase II) 미국, 한국, 이스라엘, 호주, 폴란드를 포함한5개국에서 진행하는 다국가 임상시험으로, 유효성, 안정성, 내약성을 탐색하기 위한 시험

* 승인기관 : 미국 식품의약국(FDA), 한국 식품의약품안전처 (MFDS), 호주 (TGA), 이스라엘 보건부 (MoH), 폴란드 의약품 등록기관
* 임상국가 : 한국, 미국, 이스라엘, 호주, 폴란드 (5개국)

* 시험목적 : 특발성 폐섬유증 환자를 대상으로 한 임상 2상으로, BBT-877의 단독요법 및 병용요법 시 유효성, 안전성, 약동학적 효력을 탐색하기 위한 시험.
* 임상방법 : 다국가, 다기관, 무작위배정, 이중눈가림, 위약대조

* 임상결과 
본 연구의 주 분석군인 FAS 기준으로, 베이스라인 대비 24주 시점의 FVC(in mL) 변화량에 대한 최소제곱평균(LS mean)은 BBT-877군에서 -75.7, 위약군(Placebo)에서 -50.2이었다. p-value=0.385 로 통계적으로 유의하지 않아 유효성이 입증되지 않았다.

* 기타투자판단 관련사항
 
- 상기 사실확인일자는 현지 임상수탁기관(CRO)으로부터 최종 확인된 Topline data를 수령한 날짜입니다. 
- 공시 내용은 향후 당사의 보도자료 및 IR 자료로 사용될 예정입니다.

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900800
회사정보: https://finance.naver.com/item/main.nhn?code=288330",브릿지바이오테라퓨틱스,투자판단 관련 주요경영사항(임상시험 결과),"한화에어로스페이스가 2025년 4월 30일 오후 2시에 2025년 1분기 기업설명회를 개최할 예정이며, 이 자리에서 경영실적 발표 및 질의응답 시간이 있을 예정이다. 이 회의는 기업의 경영 성과를 공유하고 투자자들과 소통하기 위한 목적으로 마련되었다."
103671,2025-04-14 09:05:31+00:00,"기업명: 중앙첨단소재(시가총액: 4,408억)
보고서명: 주요사항보고서(유상증자결정)

보통주 : 2,759,300주(발행가격 : 3,624원)
우선주 : 

발행비율 : 3%

* 투자자
아베니어파트너스
선대인
김태현

발표일자 : 2025-04-14
납입일자 : 2025-05-15
상장일자 : 2025-06-04


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002728
회사정보: https://finance.naver.com/item/main.nhn?code=051980",중앙첨단소재,주요사항보고서(유상증자결정),"쏘카는 자회사인 나인투원을 흡수합병하기로 결정하였으며, 이를 통해 두 회사의 사업 역량을 통합하여 모빌리티 플랫폼으로 발전하고 기술력 및 고객 기반의 시너지를 통해 수익성과 시장 경쟁력을 강화할 계획이다. 합병은 2025년 7월 1일에 이루어지며, 회사의 기업 가치 향상과 경영 효율성 증대가 기대된다."
103670,2025-04-14 09:02:53+00:00,"기업명: 현대바이오(시가총액: 5,551억)
보고서명: 투자판단관련주요경영사항              (COVID-19 치료제 CP-COV03의 3상 임상시험계획 신청 반려)

제목 : COVID-19 치료제 CP-COV03의 3상 임상시험계획 신청 반려

* 주요내용 
* 투자 유의사항 
- 임상시험 약물이 의약품으로 최종 허가받을 확률은 통계적으로 약 10% 수준으로 알려져 있습니다. 
- 임상시험 및 품목허가 과정에서 기대에 상응하지 못하는 결과가 나올 수 있으며, 이에 따라 당사가 상업화 계획을 변경하거나 포기할 수 있는 가능성도 상존합니다. 
- 투자자는 수시공시 및 사업보고서 등을 통해 공시된 투자 위험을 종합적으로 고려하여 신중히 투자하시기 바랍니다. 
 
1. 임상시험의 제목: 
경증 또는 중등증 코로나19에 감염된 고위험군 환자를 대상으로 CP-COV03의 안전성 및 유효성을 평가하기 위한 무작위배정, 이중눈가림, 위약 대조, 다기관 임상 3상 시험 
 
2. 임상시험의 단계: 
국내 임상 3상 
 
3. 대상질환명(적응증): 
경증 또는 중등증 코로나바이러스감염증-19 (COVID-19) 
 
4. 반려 사유: 
식품의약품안전처로부터 CP-COV03의 임상시험계획에 대하여 자료보완 요청을 받아 관련 자료를 준비하여 제출하였으나, 일부 항목에 대한 자료 미비 사유로 임상시험계획이 반려 처리됨. 
 
5. 향후계획: 
반려사유를 면밀히 확인하여 이의신청 여부를 포함한 대응 계획을 수립할 예정임.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900835
회사정보: https://finance.naver.com/item/main.nhn?code=048410",현대바이오,투자판단관련주요경영사항              (COVID-19 치료제 CP-COV03의 3상 임상시험계획 신청 반려),"캐리(시가총액 706억 원)는 제1회차 전환청구권 행사를 통해 263,852주를 청구하며, 이는 시총의 2.59%에 해당한다. 주가는 6,930원이며, 상장일은 2025년 4월 30일로 예정되어 있다."
103669,2025-04-14 08:48:19+00:00,"기업명: 크라우드웍스(시가총액: 1,401억)
보고서명: 신주인수권행사              (제1회차)

행사주식 : 369,978주
시총대비 : 4.14%%
 (주가 : 15,680원)

* 상장일 및 수량
2025-04-28 : 369,978주(전환가 : 9,460원)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900785
회사정보: https://finance.naver.com/item/main.nhn?code=355390",크라우드웍스,신주인수권행사              (제1회차),"인트로메딕은 코스닥시장위원회가 주권의 상장폐지를 결정한 것에 대해 이의신청서를 제출하였으며, 거래소는 이 신청에 대해 20일 이내에 회의를 열어 상장폐지 여부와 개선기간 부여를 결정할 예정입니다. 현재 인트로메딕의 시가총액은 2,515억 원입니다."
103668,2025-04-14 08:47:14+00:00,"기업명: 에스피소프트(시가총액: 1,798억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 김일신(82년생)/대한민국
보유목적 : 단순투자

보고전 : 8.26%
보고후 : 6.97%
보고사유 : 1% 이상변동에 따른 보고

* 김일신
2025-04-09/장내매도(-)/보통주/ -51,000주/-
2025-04-10/장내매도(-)/보통주/ -19,573주/-
2025-04-11/장내매도(-)/보통주/ -7,000주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002720
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/443670
회사정보: https://finance.naver.com/item/main.nhn?code=443670",에스피소프트,주식등의대량보유상황보고서(약식),"대신증권의 주식 대량 보유 상황 보고서에 따르면, 양홍석 대표가 경영권 영향을 목적으로 주식을 보유하고 있으며, 보유 비율이 16.08%에서 16.18%로 증가했습니다. 주요 계약 변경 및 보유 주식의 변동이 보고 사유로 제시되었고, 양승주와 양정연은 최근에 여러 차례 장내에서 보통주를 매수했습니다."
103667,2025-04-14 08:44:54+00:00,"기업명: 상지건설(시가총액: 1,023억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 티디엠투자조합1호/대한민국
보유목적 : 단순투자

보고전 : 0%
보고후 : 20.07%
보고사유 : 신규보고

* (주)엠제이앤리
2025-04-07/CB인수(+)/전환사채권/ 700,000주/-

* 티디엠투자조합1호
2025-04-07/CB인수(+)/전환사채권/ 300,000주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002710
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/042940
회사정보: https://finance.naver.com/item/main.nhn?code=042940",상지건설,주식등의대량보유상황보고서(약식),"동아지질이 20억 원 규모의 자기주식취득신탁계약을 DB금융투자와 체결하여, 주가 안정과 주주 가치를 높이기 위해 계약을 연장한다고 발표했습니다. 이번 계약은 2025년 4월 14일부터 4월 18일까지 진행되며, 시가총액의 1.07%에 해당합니다."
103666,2025-04-14 08:40:51+00:00,"기업명: 한화에어로스페이스(시가총액: 36조 1,003억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-07
개최시각 : --:--

*IR 목적
2025년 1분기 경영실적 설명을 통한 투자자 이해도 제고

*IR 내용
2025년 1분기 경영실적 및 전망, 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414800794
회사정보: https://finance.naver.com/item/main.nhn?code=012450",한화에어로스페이스,기업설명회(IR)개최(안내공시),"LF는 2025년 4월 15일 오전 10시 20분에 기업설명회(IR)를 개최할 예정이며, 이 IR의 목적은 투자자들의 이해를 증진시키는 것입니다. 행사에서는 경영실적에 대한 설명과 질의응답 세션이 진행될 예정입니다."
103665,2025-04-14 08:39:58+00:00,"기업명: 한화에어로스페이스(시가총액: 36조 1,003억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-30
개최시각 : 14:00

*IR 목적
2025년 1분기 기업설명회

*IR 내용
2025년 1분기 경영실적 발표 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414800792
회사정보: https://finance.naver.com/item/main.nhn?code=012450",한화에어로스페이스,기업설명회(IR)개최(안내공시),"한진의 최근 연결재무제표 기준 영업 실적이 발표되었으며, 2025년 1분기 매출액은 7,280억 원, 영업이익은 262억 원으로 나타났습니다. 하지만 순이익은 적자로 기록되어 있으며, 전년도 4분기와 비교할 때 매출액은 감소한 것으로 보입니다."
103664,2025-04-14 08:35:08+00:00,"기업명: 쏘카(시가총액: 4,664억)
보고서명: 주요사항보고서(회사합병결정)

* 합병방법
쏘카가 나인투원을 흡수합병함
- 존속회사: 쏘카
- 소멸회사: 나인투원



대상회사 : 나인투원(자회사)
주요사업 : 전기 공유 자전거 서비스
영업실적 : 매출 305억/ 순이익 -51억

합병계약 : 2025-04-14
반대기한 : 2025-05-16
주주총회 : -
매수청구 : -
거래정지 : 시작
합병기일 : 2025-07-01
신주상장 : -

합병목적 : 양 사가 보유한 사업역량을 상호 활용하여 다양한 이동 수단을 통합한 모빌리티 플랫폼으로 도약함과 동시에 기술력과 고객 기반의 시너지를 통해 수익성 및 시장 경쟁력을 강화함으로써 기업가치 제고 및 경영 효율성 증대 기대


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002656
회사정보: https://finance.naver.com/item/main.nhn?code=403550",쏘카,주요사항보고서(회사합병결정),"에르코스는 전환청구권을 행사하여 321,802주의 주식을 발행할 예정이며, 이는 시가총액의 4.58%에 해당합니다. 주가는 27,650원으로, 전환가는 6,215원입니다. 상장일은 2025년 5월 2일로 예정되어 있습니다."
103663,2025-04-14 08:26:45+00:00,"기업명: 캐리(시가총액: 706억)
보고서명: 전환청구권행사              (제1회차)

청구주식 : 263,852주
시총대비 : 2.59%
 (주가 : 6,930원)

* 상장일 및 수량
2025-04-30 : 263,852주(전환가 : 7,580원)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900753
회사정보: https://finance.naver.com/item/main.nhn?code=313760",캐리,전환청구권행사              (제1회차),"토마토시스템의 주식등의 대량보유상황보고서에 따르면, 이상돈은 경영권 영향을 목적으로 보유 비율이 33.23%에서 31.97%로 감소하였으며, 조길주는 2025년 4월 9일에 10,180주의 보통주를 장내 매수하였습니다. 자세한 내용은 공시 링크에서 확인할 수 있습니다."
103662,2025-04-14 08:23:39+00:00,"기업명: 인트로메딕(시가총액: 2,515억)
보고서명: 기타시장안내              (상장폐지 관련 이의신청서 접수)

제목 : (주)인트로메딕 상장폐지 관련 이의신청서 접수

'25.03.24 코스닥시장위원회는 (주)인트로메딕 주권의 상장폐지를 심의·의결한 바 있으며, 이에 대해 동사는 '25.04.14 이의신청서를 제출하였습니다.

이와 관련하여 거래소는 동 이의신청을 받은 날로부터 20일('25.05.15 限, 영업일 기준) 이내에 코스닥시장위원회를 개최하여 상장폐지 여부 및 개선기간 부여 여부 등을 결정할 예정입니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900748
회사정보: https://finance.naver.com/item/main.nhn?code=150840",인트로메딕,기타시장안내              (상장폐지 관련 이의신청서 접수),"KB금융이 주식 소각을 결정하고, 6,401,349주의 보통주를 장내매수 방식으로 소각할 예정이다. 소각 예정 금액은 5,200억 원으로, 시가총액의 1.76%에 해당하며, 예정일자는 2025년 5월 15일이다."
103661,2025-04-14 08:19:01+00:00,"기업명: 대신증권(시가총액: 8,307억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 양홍석(81년생)/대한민국
보유목적 : 경영권 영향

보고전 : 16.08%
보고후 : 16.18%
보고사유 : 주요계약 변경 및 보유주식 변동

* 양승주
2025-03-31/장내매수(+)/보통주/ 3,500주/-
2025-04-01/장내매수(+)/보통주/ 3,500주/-
2025-04-09/장내매수(+)/보통주/ 7,000주/-
2025-04-10/장내매수(+)/보통주/ 4,600주/-
2025-04-11/장내매수(+)/보통주/ 3,884주/-

* 양정연
2025-04-03/장내매수(+)/보통주/ 6,000주/-
2025-04-04/장내매수(+)/보통주/ 3,500주/-
2025-04-07/장내매수(+)/보통주/ 10,000주/-
2025-04-08/장내매수(+)/보통주/ 5,000주/-
2025-04-09/장내매수(+)/보통주/ 1,235주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002623
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/003540
회사정보: https://finance.naver.com/item/main.nhn?code=003540",대신증권,주식등의대량보유상황보고서(일반),"LG생활건강이 2025년 4월 28일 오후 4시 30분에 기업설명회를 개최하고, 2025년 1분기 경영실적을 발표할 예정이다. 이 자리에서는 경영실적에 대한 질문과 답변도 진행된다."
103660,2025-04-14 08:01:57+00:00,"기업명: 동아지질(시가총액: 1,885억)
보고서명: [연장결정]주요사항보고서(자기주식취득신탁계약체결결정)

** 연장계약 **
계약금액 : 20억
시총대비 : 1.07%
계약목적 : 주가안정 및 주주가치 제고
체결기관 : DB금융투자(DB Financial Investment Co., Ltd.)

시작일자 : 2025-04-14
종료일자 : 2025-04-18


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002372
회사정보: https://finance.naver.com/item/main.nhn?code=028100",동아지질,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),"현대그린푸드는 2025년 4월 15일 오후 3시에 기업설명회(IR)를 개최할 예정이며, 이를 통해 투자자들에게 회사에 대한 이해를 높이는 것을 목표로 하고 있습니다. 설명회에서는 주요 경영현황에 대한 소개와 질문 및 답변 시간이 포함될 예정입니다."
103659,2025-04-14 07:50:35+00:00,"기업명: LF(시가총액: 4,146억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-15
개최시각 : 10:20

*IR 목적
당사에 대한 투자자 이해증진

*IR 내용
경영실적 설명 및 Q&A 진행


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414800692
회사정보: https://finance.naver.com/item/main.nhn?code=093050",LF,기업설명회(IR)개최(안내공시),"KPX홀딩스는 2025년 4월 14일에 자기주식 17,600주(10억 원)를 처분하기로 결정하였으며, 이는 전체 주식의 0.42%에 해당합니다. 처분의 목적은 기업 운영자금 및 투자재원 확보이며, 중개업자는 신한투자증권입니다."
103658,2025-04-14 07:46:49+00:00,"기업명: 한진(시가총액: 2,706억)
보고서명: 연결재무제표기준영업(잠정)실적(공정공시)

매출액 : 7,280억(예상치 : -)
영업익 : 262억(예상치 : -)
순이익 : -(예상치 : -)

**최근 실적 추이**
2025.1Q 7,280억/ 262억/ -
2024.4Q 8,125억/ -1억/ -184억
2024.3Q 7,566억/ 399억/ 86억
2024.2Q 7,342억/ 369억/ 128억
2024.1Q 7,122억/ 234억/ -34억


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414800593
회사정보: https://finance.naver.com/item/main.nhn?code=002320",한진,연결재무제표기준영업(잠정)실적(공정공시),카카오는 2025년 5월 8일 오전 9시에 기업설명회를 개최하여 2025년 1분기 경영실적을 발표할 예정입니다. 이 회의에서는 경영실적 발표와 함께 질의응답도 진행됩니다.
103657,2025-04-14 07:38:13+00:00,"기업명: 에르코스(시가총액: 1,941억)
보고서명: 전환청구권행사              (제1회차)

청구주식 : 321,802주
시총대비 : 4.58%
 (주가 : 27,650원)

* 상장일 및 수량
2025-05-02 : 321,802주(전환가 : 6,215원)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414900648
회사정보: https://finance.naver.com/item/main.nhn?code=435570",에르코스,전환청구권행사              (제1회차),"KPX케미칼은 2025년 4월 14일에 보통주 84,779주를 처분하기로 결정하며, 처분금액은 36억 원으로 전체의 1.75%에 해당합니다. 이 처분의 목적은 기업 운영 자금 및 투자 재원 확보이며, 중개업자는 삼성증권입니다."
103656,2025-04-14 07:17:29+00:00,"기업명: 토마토시스템(시가총액: 1,130억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 이상돈(63년생)/대한민국
보유목적 : 경영권 영향

보고전 : 33.23%
보고후 : 31.97%
보고사유 : 보유주식수 및 비율 변동

* 조길주
2025-04-09/장내매수(+)/보통주/ 10,180주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414002314
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/393210
회사정보: https://finance.naver.com/item/main.nhn?code=393210",토마토시스템,주식등의대량보유상황보고서(일반),"한화오션은 2025년 4월 28일 오후 2시에 기업설명회(IR)를 개최할 예정이며, 이번 IR의 주요 목적은 2025년 1분기 경영실적 발표와 질의응답(Q&A)입니다. 해당 기업의 시가총액은 24조 5,437억 원입니다."
103655,2025-04-14 07:14:08+00:00,"기업명: KB금융(시가총액: 29조 9,475억)
보고서명: [기재정정]주식소각결정

소각할 주식수
- 보통주 : 6,401,349주
- 우선주 : 

예정금액 : 5,200억
시총대비 : 1.76%

취득방법 : 장내매수
예정일자 : 2025-05-15


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250414800531
회사정보: https://finance.naver.com/item/main.nhn?code=105560",KB금융,[기재정정]주식소각결정,미래에셋증권은 2025년 4월 17일 대신증권 Corporate Day에 참석하기 위해 기업설명회를 개최할 예정이다. 이번 IR에서는 경영실적과 주요 관심사항에 대한 내용이 다루어질 예정이다.
